74,939296,8cbf6fee-7da7-11ed-a256-cb1082eb2227,24,2,1,12/17/2022-01:10:09
75,3152360,3eaccb4a-7db5-11ed-a256-cb1082eb2227,23,2,2,12/17/2022-02:48:11
76,3152360,6b6efcb6-7db5-11ed-a256-cb1082eb2227,23,2,2,12/17/2022-02:49:26
77,3152360,92d9ba10-7dc5-11ed-a256-cb1082eb2227,18,1,1,12/17/2022-04:45:04
78,939296,24bc8472-7dd4-11ed-a256-cb1082eb2227,39,2,1,12/17/2022-06:29:22
79,2547514,cd198a00-7dd6-11ed-a256-cb1082eb2227,24,1,1,12/17/2022-06:48:23
80,6567422,e6838cc2-7dd9-11ed-a256-cb1082eb2227,23,2,2,12/17/2022-07:10:34
81,7576514,e8640af6-7ddb-11ed-a256-cb1082eb2227,25,1,1,12/17/2022-07:24:56
82,3152360,9eec0bf2-7de1-11ed-a256-cb1082eb2227,24,1,1,12/17/2022-08:05:50
83,2547514,86c6ab8a-7df6-11ed-a256-cb1082eb2227,23,2,2,12/17/2022-10:35:29
84,7975496,1301936e-7dfa-11ed-a256-cb1082eb2227,24,3,2,12/17/2022-11:00:53
85,2547514,4a1aa70a-7dff-11ed-a256-cb1082eb2227,19,1,1,12/17/2022-11:38:13
86,6567422,fa03699a-7e27-11ed-a256-cb1082eb2227,26,1,2,12/17/2022-16:29:28
87,7975496,5d4283fe-7e39-11ed-a256-cb1082eb2227,27,2,2,12/17/2022-18:33:56
88,2728161,837c6c80-7e4b-11ed-a256-cb1082eb2227,20,2,1,12/17/2022-20:43:51
89,1401075,3bf1fe32-7eb1-11ed-a256-cb1082eb2227,18,3,1,12/18/2022-08:51:59
90,2728161,66d2613c-7ec0-11ed-a256-cb1082eb2227,29,1,1,12/18/2022-10:40:34
91,8922375,b295b5bc-7ee1-11ed-a256-cb1082eb2227,27,1,2,12/18/2022-14:38:54
92,7063205,ac859ff8-7f80-11ed-a256-cb1082eb2227,39,2,1,12/19/2022-09:36:54
93,9271883,2e10822e-7f8e-11ed-a256-cb1082eb2227,27,2,2,12/19/2022-11:13:35
94,1471115,3790ff5e-7fb6-11ed-a256-cb1082eb2227,27,2,2,12/19/2022-16:00:11
95,9583030,23560f36-7fdc-11ed-a256-cb1082eb2227,43,2,1,12/19/2022-20:31:38
96,9369796,3fdebd84-8035-11ed-a256-cb1082eb2227,31,1,1,12/20/2022-07:09:31
97,9369796,86f956fc-8035-11ed-a256-cb1082eb2227,35,2,1,12/20/2022-07:11:30
98,4016919,91a4ce8e-8039-11ed-a256-cb1082eb2227,39,1,2,12/20/2022-07:40:26
99,7330369,9c4bcbca-803f-11ed-a256-cb1082eb2227,27,2,1,12/20/2022-08:23:41
100,7330369,d8e27716-8042-11ed-a256-cb1082eb2227,46,2,2,12/20/2022-08:46:51
101,7330369,e10c4462-8042-11ed-a256-cb1082eb2227,42,2,1,12/20/2022-08:47:05
102,6874348,fff7d3aa-8042-11ed-a256-cb1082eb2227,46,2,1,12/20/2022-08:47:56
103,8163856,9b48d19c-8043-11ed-a256-cb1082eb2227,22,2,1,12/20/2022-08:52:17
104,6874348,fe506b46-8044-11ed-a256-cb1082eb2227,35,2,2,12/20/2022-09:02:13
105,6874348,b7c720e8-8049-11ed-a256-cb1082eb2227,22,1,1,12/20/2022-09:36:02
106,6874348,83679da0-805d-11ed-a256-cb1082eb2227,36,2,2,12/20/2022-11:57:44
107,8163856,da4d15e8-8060-11ed-a256-cb1082eb2227,39,2,2,12/20/2022-12:21:38
108,6874348,b292fd18-8067-11ed-a256-cb1082eb2227,33,2,2,12/20/2022-13:10:38
109,8163856,95e26756-8069-11ed-a256-cb1082eb2227,41,1,1,12/20/2022-13:24:09
110,7960896,5a27c51c-806e-11ed-a256-cb1082eb2227,45,2,1,12/20/2022-13:58:16
111,7960896,5cc2f1fc-8078-11ed-a256-cb1082eb2227,41,2,1,12/20/2022-15:09:55
112,7960896,62538fa4-8079-11ed-a256-cb1082eb2227,49,1,1,12/20/2022-15:17:14
113,8515529,a0a5fad0-8079-11ed-a256-cb1082eb2227,34,2,1,12/20/2022-15:18:59
114,7960896,b1a19c7c-8079-11ed-a256-cb1082eb2227,31,2,1,12/20/2022-15:19:27
115,8515529,7b65dc70-807b-11ed-a256-cb1082eb2227,17,1,1,12/20/2022-15:32:15
116,8515529,e6aa515a-807b-11ed-a256-cb1082eb2227,21,2,1,12/20/2022-15:35:15
117,8515529,75d65fec-8084-11ed-a256-cb1082eb2227,25,2,2,12/20/2022-16:36:31
118,6356083,72713fa4-8091-11ed-a256-cb1082eb2227,18,2,1,12/20/2022-18:09:29
119,6356083,5c1cbcd8-8096-11ed-a256-cb1082eb2227,27,2,1,12/20/2022-18:44:39
120,1946345,eec26e1e-8098-11ed-a256-cb1082eb2227,32,1,1,12/20/2022-19:03:04
121,6627424,a48e52f2-809a-11ed-a256-cb1082eb2227,25,2,1,12/20/2022-19:15:19
122,1946345,77ff7c5a-809c-11ed-a256-cb1082eb2227,30,1,1,12/20/2022-19:28:23
123,6627424,8d5b1166-809e-11ed-a256-cb1082eb2227,29,1,1,12/20/2022-19:43:18
124,7988610,ceea1ed8-80ad-11ed-a256-cb1082eb2227,36,1,2,12/20/2022-21:32:30
125,8130723,95c2a83a-80be-11ed-a256-cb1082eb2227,24,1,1,12/20/2022-23:32:36
126,4490183,b5f52420-80d2-11ed-a256-cb1082eb2227,22,2,2,12/21/2022-01:56:40
127,9206570,7dbbc7aa-80da-11ed-a256-cb1082eb2227,30,2,1,12/21/2022-02:52:21
128,9206570,f65f14b4-80da-11ed-a256-cb1082eb2227,18,2,1,12/21/2022-02:55:44
129,917112,fd43ac9e-80e0-11ed-a256-cb1082eb2227,38,2,1,12/21/2022-03:38:52
130,8407383,6b8a25fc-80e1-11ed-a256-cb1082eb2227,20,2,2,12/21/2022-03:41:57
131,7031920,665d0acc-80e6-11ed-a256-cb1082eb2227,21,3,1,12/21/2022-04:17:36
132,7031920,8e2963dc-80fc-11ed-a256-cb1082eb2227,23,2,2,12/21/2022-06:56:12
133,917112,a013562a-80fc-11ed-a256-cb1082eb2227,23,2,2,12/21/2022-06:56:42
134,6979670,aedd9928-8100-11ed-a256-cb1082eb2227,40,1,2,12/21/2022-07:25:45
135,4457701,90b082dc-8103-11ed-a256-cb1082eb2227,34,1,1,12/21/2022-07:46:23
136,9854688,3ccd0bbc-8104-11ed-a256-cb1082eb2227,42,1,2,12/21/2022-07:51:11
137,9653253,0cf6bcae-8108-11ed-a256-cb1082eb2227,31,1,2,12/21/2022-08:18:29
138,9653253,88776954-8109-11ed-a256-cb1082eb2227,44,2,2,12/21/2022-08:29:06
139,432818,fca7008c-810e-11ed-a256-cb1082eb2227,33,2,2,12/21/2022-09:08:08
140,9653253,12692aa8-810f-11ed-a256-cb1082eb2227,33,2,2,12/21/2022-09:08:45
141,3211702,ac9cecf4-810f-11ed-a256-cb1082eb2227,38,2,2,12/21/2022-09:13:03
142,3211702,0c22740a-8110-11ed-a256-cb1082eb2227,37,1,2,12/21/2022-09:15:44
143,3211702,ddbd8e36-8111-11ed-a256-cb1082eb2227,37,1,1,12/21/2022-09:28:45
144,1228113,3b9f534e-8113-11ed-a256-cb1082eb2227,37,2,2,12/21/2022-09:38:32
145,1228113,9d2c2456-8114-11ed-a256-cb1082eb2227,22,1,2,12/21/2022-09:48:25
146,8228700,2cb57202-8116-11ed-a256-cb1082eb2227,33,1,2,12/21/2022-09:59:35
147,7995642,5d16c27e-8117-11ed-a256-cb1082eb2227,41,2,2,12/21/2022-10:08:06
148,3715190,0b2c9a00-8118-11ed-a256-cb1082eb2227,32,2,1,12/21/2022-10:12:58
149,4717330,9b9de204-811a-11ed-a256-cb1082eb2227,23,2,2,12/21/2022-10:31:19
150,4717330,0311abe6-811b-11ed-a256-cb1082eb2227,37,2,2,12/21/2022-10:34:13
151,4717330,29349be4-811b-11ed-a256-cb1082eb2227,28,1,2,12/21/2022-10:35:17
152,4748081,392aa96c-811b-11ed-a256-cb1082eb2227,31,2,2,12/21/2022-10:35:44
153,7586908,c39c9efc-811b-11ed-a256-cb1082eb2227,30,2,2,12/21/2022-10:39:36
154,7586908,1e7fb0b6-811c-11ed-a256-cb1082eb2227,24,1,1,12/21/2022-10:42:08
155,7586908,498abb7a-811c-11ed-a256-cb1082eb2227,26,2,1,12/21/2022-10:43:21
156,8843406,37ce1e30-811d-11ed-a256-cb1082eb2227,34,1,1,12/21/2022-10:50:00
157,661174,b63fcea8-811d-11ed-a256-cb1082eb2227,36,2,2,12/21/2022-10:53:33
158,661174,e3123de4-811d-11ed-a256-cb1082eb2227,26,2,2,12/21/2022-10:54:48
159,4324729,f949d5e8-811f-11ed-a256-cb1082eb2227,33,1,2,12/21/2022-11:09:44
160,9880375,bbd4ced8-8120-11ed-a256-cb1082eb2227,32,2,1,12/21/2022-11:15:10
161,9880375,10797c86-8121-11ed-a256-cb1082eb2227,35,2,1,12/21/2022-11:17:32
162,9880375,93eb3fbe-8121-11ed-a256-cb1082eb2227,38,2,2,12/21/2022-11:21:13
163,9255885,540f6ee4-8124-11ed-a256-cb1082eb2227,44,2,2,12/21/2022-11:40:54
164,9255885,dc723540-8125-11ed-a256-cb1082eb2227,42,2,2,12/21/2022-11:51:53
165,9255885,a8c9bd70-8126-11ed-a256-cb1082eb2227,45,2,2,12/21/2022-11:57:35
166,6507727,202c8c58-8127-11ed-a256-cb1082eb2227,29,2,1,12/21/2022-12:00:56
167,6507727,31ff9c36-8127-11ed-a256-cb1082eb2227,32,1,1,12/21/2022-12:01:26
168,6507727,291415fa-8129-11ed-a256-cb1082eb2227,47,2,1,12/21/2022-12:15:30
169,6507727,c10b4e64-8129-11ed-a256-cb1082eb2227,23,1,1,12/21/2022-12:19:45
170,6507727,b10c03d4-812c-11ed-a256-cb1082eb2227,21,2,2,12/21/2022-12:40:46
171,4494517,1db8686a-812d-11ed-a256-cb1082eb2227,48,2,1,12/21/2022-12:43:49
172,6507727,c8f680a4-812d-11ed-a256-cb1082eb2227,32,2,1,12/21/2022-12:48:36
173,9645590,84201430-8133-11ed-a256-cb1082eb2227,40,2,1,12/21/2022-13:29:37
174,6232741,aeb84afc-8136-11ed-a256-cb1082eb2227,29,2,2,12/21/2022-13:52:17
175,6232741,c71e168a-8136-11ed-a256-cb1082eb2227,35,2,2,12/21/2022-13:52:58
176,9221385,4d52951c-8139-11ed-a256-cb1082eb2227,32,1,2,12/21/2022-14:11:02
177,9221385,2a1635ee-813f-11ed-a256-cb1082eb2227,32,2,1,12/21/2022-14:53:00
178,1918215,699fac3e-8141-11ed-a256-cb1082eb2227,22,2,2,12/21/2022-15:09:06
179,2700138,9f308f82-815d-11ed-a256-cb1082eb2227,20,2,1,12/21/2022-18:31:02
180,1918215,6b51e06a-815f-11ed-a256-cb1082eb2227,26,1,2,12/21/2022-18:43:54
181,2700138,69f12b3a-8160-11ed-a256-cb1082eb2227,29,2,2,12/21/2022-18:51:01
182,5735913,bff28928-8162-11ed-a256-cb1082eb2227,21,3,1,12/21/2022-19:07:44
183,6019915,7145e75a-8169-11ed-a256-cb1082eb2227,20,3,1,12/21/2022-19:55:39
184,1006389,229e7038-816c-11ed-a256-cb1082eb2227,19,2,2,12/21/2022-20:14:55
185,3446499,82591f6a-817a-11ed-a256-cb1082eb2227,26,2,1,12/21/2022-21:57:49
186,7658151,a0f1da3a-8183-11ed-a256-cb1082eb2227,22,2,2,12/21/2022-23:03:05
187,7658151,45b63214-8193-11ed-a256-cb1082eb2227,44,2,2,12/22/2022-00:55:04
188,7658151,e214fe18-81d1-11ed-a256-cb1082eb2227,43,2,2,12/22/2022-08:23:15
189,7658151,19498bb0-81d2-11ed-a256-cb1082eb2227,43,2,2,12/22/2022-08:24:48
190,4203564,1f407a8c-81d8-11ed-a256-cb1082eb2227,24,1,1,12/22/2022-09:07:55
191,4203564,344f095c-81d8-11ed-a256-cb1082eb2227,33,2,2,12/22/2022-09:08:30
192,4203564,79ae807c-81d8-11ed-a256-cb1082eb2227,29,2,1,12/22/2022-09:10:27
193,7716686,12fa4f0c-81e0-11ed-a256-cb1082eb2227,26,1,1,12/22/2022-10:04:50
194,7716686,6fc592b8-81e1-11ed-a256-cb1082eb2227,22,2,2,12/22/2022-10:14:36
195,7716686,4ac05c40-81e2-11ed-a256-cb1082eb2227,26,1,1,12/22/2022-10:20:43
196,4002357,a55e2bfe-81e3-11ed-a256-cb1082eb2227,18,2,1,12/22/2022-10:30:25
197,1148721,f3514b66-81e3-11ed-a256-cb1082eb2227,37,1,2,12/22/2022-10:32:35
198,4002357,1c5b3896-81e4-11ed-a256-cb1082eb2227,21,3,1,12/22/2022-10:33:44
199,5166195,5ae1dcc6-81e6-11ed-a256-cb1082eb2227,18,1,2,12/22/2022-10:49:48
200,5166195,014b2dba-81e7-11ed-a256-cb1082eb2227,19,1,1,12/22/2022-10:54:27
201,5166195,4a76986c-81e7-11ed-a256-cb1082eb2227,19,3,2,12/22/2022-10:56:30
202,5166195,0cb4ed46-81ea-11ed-a256-cb1082eb2227,28,2,1,12/22/2022-11:16:15
203,5897565,9089e7f2-81ef-11ed-a256-cb1082eb2227,52,2,1,12/22/2022-11:55:44
204,8092522,a56f7fce-81ef-11ed-a256-cb1082eb2227,19,2,2,12/22/2022-11:56:19
205,4313109,5ef67704-81f0-11ed-a256-cb1082eb2227,36,2,1,12/22/2022-12:01:30
206,3886017,0aa64130-81f4-11ed-a256-cb1082eb2227,36,1,1,12/22/2022-12:27:46
207,1710274,c3642e30-81f4-11ed-a256-cb1082eb2227,39,2,2,12/22/2022-12:32:56
208,1710274,4244ae14-81fa-11ed-a256-cb1082eb2227,35,2,2,12/22/2022-13:12:17
209,5786706,930ec884-81fa-11ed-a256-cb1082eb2227,48,2,2,12/22/2022-13:14:32
210,4667853,98154cc6-81fb-11ed-a256-cb1082eb2227,22,1,1,12/22/2022-13:21:50
211,5786706,f63c6a16-81fe-11ed-a256-cb1082eb2227,23,2,2,12/22/2022-13:45:57
212,4667853,5a6757c2-8203-11ed-a256-cb1082eb2227,42,2,1,12/22/2022-14:17:23
213,5786706,33e37ac4-8206-11ed-a256-cb1082eb2227,31,1,2,12/22/2022-14:37:47
214,4667853,2a842af6-821e-11ed-a256-cb1082eb2227,29,2,1,12/22/2022-17:29:19
215,4667853,58f04b58-821f-11ed-a256-cb1082eb2227,21,2,1,12/22/2022-17:37:46
216,7126395,ef1b2cbc-8268-11ed-a256-cb1082eb2227,28,3,1,12/23/2022-02:24:31
217,7126395,94acd8ac-8272-11ed-a256-cb1082eb2227,24,1,1,12/23/2022-03:33:35
218,7126395,760d45bc-828b-11ed-a256-cb1082eb2227,18,2,1,12/23/2022-06:31:41
219,7126395,a30a74d4-8297-11ed-a256-cb1082eb2227,25,1,2,12/23/2022-07:58:50
220,8988959,9b8e7df4-82a6-11ed-a256-cb1082eb2227,39,2,2,12/23/2022-09:46:00
221,8988959,b0f9e32c-82a6-11ed-a256-cb1082eb2227,39,2,2,12/23/2022-09:46:36
222,8988959,ccfcdf66-82a6-11ed-a256-cb1082eb2227,39,2,2,12/23/2022-09:47:23
223,8988959,d59c9b0c-82a6-11ed-a256-cb1082eb2227,39,2,2,12/23/2022-09:47:37
224,8988959,e07163b4-82a6-11ed-a256-cb1082eb2227,31,2,2,12/23/2022-09:47:56
225,3146902,54267422-82b4-11ed-a256-cb1082eb2227,31,2,2,12/23/2022-11:24:13
226,3146902,673b1d86-82c5-11ed-a256-cb1082eb2227,34,2,2,12/23/2022-13:26:27
227,8988959,6601dfd6-82ca-11ed-a256-cb1082eb2227,28,1,2,12/23/2022-14:02:12
228,3146902,03735888-8318-11ed-a256-cb1082eb2227,23,2,2,12/23/2022-23:17:47
229,3146902,a788c478-8325-11ed-a256-cb1082eb2227,25,2,2,12/24/2022-00:55:26
230,2879871,c3be9302-8596-11ed-a256-cb1082eb2227,21,1,1,12/27/2022-03:30:09
231,5825176,69108e4c-85aa-11ed-a256-cb1082eb2227,32,2,2,12/27/2022-05:50:47
232,5825176,720cc466-85d2-11ed-a256-cb1082eb2227,24,3,1,12/27/2022-10:37:22
233,7905673,22035b62-85da-11ed-a256-cb1082eb2227,33,2,2,12/27/2022-11:32:23
234,8874952,51bfe09a-86c6-11ed-a256-cb1082eb2227,31,2,1,12/28/2022-15:43:05
235,8874952,a08a4024-86e6-11ed-a256-cb1082eb2227,19,3,2,12/28/2022-19:34:21
236,8874952,44dc6f3c-8811-11ed-a256-cb1082eb2227,46,2,2,12/30/2022-07:12:06
237,8874952,537c6030-8855-11ed-a256-cb1082eb2227,38,3,1,12/30/2022-15:19:17
238,7715325,9a43b48a-88f2-11ed-a256-cb1082eb2227,37,2,2,12/31/2022-10:05:06
239,2811623,2ba60456-88f7-11ed-a256-cb1082eb2227,51,2,2,12/31/2022-10:37:48
240,2811623,5c84ae56-8b4f-11ed-a256-cb1082eb2227,33,2,1,01/03/2023-10:14:08
241,2811623,dd719d70-8b73-11ed-a256-cb1082eb2227,26,1,2,01/03/2023-14:35:27
242,3540480,c8d12140-8c0b-11ed-a256-cb1082eb2227,39,2,2,01/04/2023-08:42:56
243,2811623,a043c040-8c0e-11ed-a256-cb1082eb2227,31,2,2,01/04/2023-09:03:16
